ItemId,LocationId,BalanceDate,InventoryBalance
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-05-20,97
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-05-26,96
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-05-29,95
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-06-11,95
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-06-12,93
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-06-13,89
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-06-14,88
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-06-16,87
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-06-18,86
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-06-21,85
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-06-24,86
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-06-30,83
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-07-01,82
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-07-11,81
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-07-31,78
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-08-05,77
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-08-21,76
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-08-25,75
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-08-26,73
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-08-27,74
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-09-01,73
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-09-06,73
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-10-27,72
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-11-06,71
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-11-14,72
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-12-01,71
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-12-26,70
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2020-01-22,70
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2020-01-30,72
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2020-04-19,71
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2020-05-04,70
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2020-05-18,69
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-06-22,11
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-08-07,8
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-08-15,9
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-08-21,6
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-08-31,6
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-09-07,4
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-09-10,9
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-09-21,8
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-10-18,7
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-10-24,5
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-11-01,5
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-11-09,3
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-11-14,1
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-11-25,1
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-11-29,0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-12-06,1
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-12-14,0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2019-03-22,2
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2019-04-01,0
a0W5700000MYVQOEA5,a0X57000018NbJPEA0,2018-06-26,1
a0W5700000MYVQOEA5,a0X57000018NbJPEA0,2018-10-17,0
a0W5700000MYVQOEA5,a0X57000018NbJPEA0,2018-11-16,1
a0W5700000MYVQOEA5,a0X57000018NbJPEA0,2019-01-16,0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-01,15
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-04,25
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-05,58
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-06,90
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-08,91
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-11,93
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-12,92
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-20,118
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-21,120
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-22,121
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-26,83
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-27,69
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-29,12
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-02,13
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-06,14
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-09,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-10,10
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-13,9
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-17,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-20,8
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-30,21
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-01,10
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-02,12
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-08,9
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-10,17
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-13,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-17,29
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-21,21
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-24,29
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-27,34
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-28,24
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-29,28
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-30,15
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-31,19
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-04,22
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-05,23
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-07,28
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-10,31
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-11,21
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-12,20
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-14,24
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-17,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-18,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-25,9
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-26,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-10-01,2
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-10-04,0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-10-15,1
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-10-19,4
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-10-22,6
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-10-23,8
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-11-02,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-11-06,4
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-11-16,4
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-11-26,5
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-11-27,2
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-11-30,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-05,12
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-07,16
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-11,9
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-12,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-14,12
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-19,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-20,0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-27,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-01-04,13
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-01-11,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-01-22,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-01-29,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-02-04,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-02-09,25
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-02-12,26
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-02-13,27
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-02-15,17
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-02-27,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-03-08,9
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-03-11,10
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-03-18,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-03-22,21
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-03-25,10
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-03-27,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-03-29,15
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-01,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-03,10
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-05,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-09,9
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-10,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-15,10
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-17,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-18,15
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-19,25
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-22,20
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-23,12
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-24,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-25,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-29,10
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-30,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-02,10
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-03,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-06,15
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-07,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-10,11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-20,7
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-22,9
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-28,8
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-30,13
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-03,21
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-04,22
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-05,23
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-10,26
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-11,27
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-12,15
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-13,13
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-18,10
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-24,13
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-25,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-26,15
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-27,25
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-02,19
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-03,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-08,20
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-09,18
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-12,20
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-15,24
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-16,28
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-17,36
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-18,33
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-22,28
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-23,20
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-25,21
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-29,22
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-31,23
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-08-05,22
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-08-08,26
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-08-13,20
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-08-16,19
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-09-26,59
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-10-03,63
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-10-07,59
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-10-30,60
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-11-04,51
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-11-13,50
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-11-14,53
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-11-18,55
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-11-21,53
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-12-13,13
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2020-03-10,14
a0W5700000MYVQOEA5,a0X57000019oxgJEAQ,2019-08-15,200
a0W5700000MYVQOEA5,a0X57000019oxgJEAQ,2019-12-05,308
a0W5700000MYVQOEA5,a0X57000019oxgJEAQ,2019-12-09,108
a0W5700000MYVQOEA5,a0X57000019oxgJEAQ,2020-05-06,0
a0W5700000MYVQOEA5,a0X57000019oxgJEAQ,2020-05-15,226
a0W5700000MYVQOEA5,a0X57000019oxgdEAA,2020-04-18,3
a0W5700000MYVQOEA5,a0X57000019oxgdEAA,2020-05-04,2
a0W5700000MYVQOEA5,a0X57000019oxgdEAA,2020-05-20,0
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2018-08-22,30
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2018-09-19,25
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2018-11-01,24
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2018-11-09,22
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2018-12-13,42
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2018-12-17,41
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-01-21,43
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-02-12,53
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-02-15,51
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-02-23,53
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-04-03,52
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-04-16,51
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-05-12,50
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-05-29,49
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-06-08,48
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-07-06,47
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-07-10,46
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-07-27,45
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-07-30,43
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-08-15,38
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-09-16,37
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-09-26,37
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-10-09,35
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-10-10,35
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-10-15,34
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-10-21,32
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-11-01,32
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-11-14,31
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-11-25,31
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-11-29,30
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-12-27,30
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-01-04,30
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-01-06,30
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-01-08,31
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-01-14,32
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-03-26,33
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-04-18,34
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-04-23,36
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-04-24,38
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-04-27,39
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-04-28,42
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-04-30,43
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-05-04,46
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-05-07,44
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-05-08,36
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-05-11,35
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-05-12,34
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-05-26,33
a0W5700000MYVQOEA5,a0XD000000588bDMAQ,2018-07-13,1
a0W5700000MYVQOEA5,a0XD000000588bDMAQ,2018-11-16,2
a0W5700000MYVQOEA5,a0XD000000588bDMAQ,2018-11-27,1
a0W5700000MYVQOEA5,a0XD000000588bDMAQ,2019-04-22,2
a0W5700000MYVQOEA5,a0XD000000588bDMAQ,2019-05-06,1
a0W5700000MYVQOEA5,a0XD000000588bDMAQ,2019-08-13,2
a0W5700000MYVQOEA5,a0XD000000588bDMAQ,2020-03-10,1
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-04-05,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-04-06,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-04-09,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-04-30,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-05-07,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-05-14,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-06-20,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-07-02,10
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-07-05,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-07-10,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-07-27,210
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-07-31,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-08-14,40
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-08-15,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-08-24,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-09-06,30
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-09-27,30
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-09-28,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-10-29,10
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-10-30,10
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-10-31,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-11-15,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-11-27,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-12-17,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-12-19,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-12-20,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-01-23,30
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-01-29,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-04-12,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-04-23,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-05-27,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-06-26,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-06-27,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-08-09,0
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-08-12,0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-05-08,50
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-05-17,130
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-05-25,106
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-05-28,104
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-05-29,109
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-05-31,128
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-01,78
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-04,33
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-05,4
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-06,104
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-07,99
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-13,97
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-14,95
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-16,94
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-18,93
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-21,92
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-22,90
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-23,89
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-25,85
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-27,85
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-28,84
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-29,83
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-02,80
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-04,79
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-05,78
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-06,77
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-09,176
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-10,175
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-11,173
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-12,171
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-13,170
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-16,169
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-17,168
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-18,166
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-20,165
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-23,164
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-24,162
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-25,161
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-27,158
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-30,157
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-03,158
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-06,156
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-07,154
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-08,153
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-10,152
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-13,149
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-14,148
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-15,147
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-16,146
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-17,190
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-20,188
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-28,188
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-29,187
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-31,186
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-03,184
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-06,183
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-17,182
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-19,183
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-20,182
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-24,180
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-26,178
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-27,176
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-28,172
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-10-01,169
